しあげる,to finish up; to complete; to finish off; to get through,仕上げる,Ichidan verb; Transitive verb
くうふく,empty stomach; hunger,空腹,Noun; Na-adjective; No-adjective
よふかし,staying up late; keeping late hours; sitting up late at night; nighthawk,夜更かし,Noun; Suru verb
とりのぞく,to remove; to deinstall; to take away; to set apart,取り除く,Godan verb with ku ending; Transitive verb
すます,to finish; to get it over with; to conclude; to settle; to pay back; to get along (without something); to make do with (without),済ます,Godan verb with su ending; Transitive verb
まえもって,in advance; beforehand; previously,前もって,Adverb
はじる,to feel ashamed,恥じる,Ichidan verb
ささげる,to lift up; to hold up; to hold above eye level; to give; to offer; to consecrate; to devote; to sacrifice; to dedicate,捧げる,Ichidan verb; Transitive verb
みわたす,to look out over; to survey (scene); to take an extensive view of,見渡す,Godan verb with su ending; Transitive verb
うまれつき,by nature; by birth; naturally; natural,生まれつき,Adverbial noun; No-adjective; Noun
とむ,to be rich in; to abound in; to be abundant in; to be full of; to be rich; to be wealthy,富む,Godan verb with mu ending; intransitive verb
こころみる,to try; to attempt; to have a go (at something),試みる,Ichidan verb; Transitive verb
うかる,to pass (examination),受かる,Godan verb with ru ending; intransitive verb
ぶれい,impolite; rude,無礼,Na-adjective; Noun
かんぺき,perfect; complete; flawless,完璧,Na-adjective
にげだす,to run away; to flee; to make off; to take to one's heels; to start to run away,逃げ出す,Godan verb with su ending
とりわけ,especially; above all; inter alia; among others,取り分け,Adverb
もらす,to let leak; to reveal; to wet one's pants; to give utterance; to vent; to express; to omit; to leave out,漏らす,Godan verb with su ending; Transitive verb
ついやす,to spend; to expend; to consume; to waste; to squander; to throw away; to devote,費やす,Godan verb with su ending; Transitive verb
ぐんしゅう,crowd; community; group; herd,群集,Noun; Suru verb
まこと,truth; reality; sincerity; honesty; integrity; fidelity; that's right,誠,Adverb; Noun
えんじる,to perform (a play); to play (a part); to act (a part); to commit (a blunder),演じる,Ichidan verb; Transitive verb
ひ,cost; expense,費,Noun - used as a suffix
かおつき,(outward) looks; features; face; countenance,顔つき,Noun
うそつき,liar; fibber,嘘つき,Noun; Na-adjective
せい,-made; make,製,Noun; Noun - used as a suffix
とりくむ,to grapple with; to wrestle with; to engage in a bout; to be matched against; to tackle (e.g. a problem); to come to grips with; to work hard on,取り組む,Godan verb with mu ending; intransitive verb
めざめる,"to wake up; to awake; to awaken to (instinct, ability, perception, etc.); to become aware of; to become conscious of; to realize; to come to one's senses",目覚める,Ichidan verb; intransitive verb
のりこむ,to board; to embark on; to get into (a car); to man (a ship); to march into; to enter,乗り込む,Godan verb with mu ending; intransitive verb
かける,to wager; to bet; to risk; to stake,賭ける,Ichidan verb; Transitive verb
かなう,"to come true (of a wish, prayer, etc.); to be realized; to be fulfilled; to suit (e.g. a purpose); to meet (wishes, ideals, etc.)",叶う,Godan verb with u ending
そう,"to run along; to run beside; to stick to (a line); to follow (a policy, plan, etc.); to act in accordance with; to align with",沿う,Godan verb with u ending; intransitive verb
いん,member,員,Noun; Noun - used as a suffix
さとる,to perceive; to sense; to discern; to understand; to comprehend; to realize; to attain enlightenment,悟る,Godan verb with ru ending; Transitive verb
おさまる,"to die down (storm, anger, conflict, etc.); to calm down; to cool off; to abate; to be at peace",治まる,Godan verb with ru ending; intransitive verb
きょぜつ,refusal; rejection,拒絶,Noun; Suru verb
つきる,to be used up; to be run out; to be exhausted; to be consumed,尽きる,Ichidan verb; intransitive verb
むけ,intended for ...; oriented towards ...; aimed at ...,向け,Noun - used as a suffix
ばんめ,indicates position in a sequence; divisions of a kabuki performance,番目,Counter; Noun
がいする,to injure; to damage; to harm; to hurt; to kill; to hinder; to obstruct,害する,Suru verb - special class; Transitive verb
かく,to chip; to nick; to break; to crack; to lack,欠く,Godan verb with ku ending; Transitive verb
もれる,to leak out; to escape; to come through; to shine through; to find expression; to give vent; to leak out; to be divulged; to be disclosed,漏れる,Ichidan verb; intransitive verb
おとろえる,to become weak; to decline; to wear; to abate,衰える,Ichidan verb; intransitive verb
ゆううつ,depression; melancholy; dejection; gloom,憂鬱,Noun; Na-adjective
とかく,(doing) various things; (doing) this and that; being apt to; being prone to; tending to; at any rate; anyhow; anyway; all sorts of (negative things); various,兎角,Adverb; Suru verb; No-adjective; Noun
ともなう,to accompany; to go hand in hand with; to be consequent upon; to be accompanied by; to bring with; to take with; to be involved in,伴う,Godan verb with u ending; intransitive verb; Transitive verb
とがめる,to blame; to reproach; to censure; to rebuke; to question (a suspect); to challenge,咎める,Ichidan verb; Transitive verb; intransitive verb
ととのえる,to put in order; to arrange; to tidy up; to straighten; to get ready; to prepare; to arrange; to supply,整える,Ichidan verb; Transitive verb
みぶり,gesture; gesticulation; motion,身振り,Noun
および,and; as well as,及び,Conjunction
あやまる,to make a mistake; to err; to mislead; to misguide,誤る,Godan verb with ru ending; intransitive verb
もうしでる,to report to; to tell; to suggest; to submit,申し出る,Ichidan verb; Transitive verb
みせびらかす,to show off; to flaunt,見せびらかす,Godan verb with su ending; Transitive verb
いためる,to hurt; to injure; to cause pain; to harm; to damage; to spoil; to worry; to bother; to be grieved over; to afflict; to cause financial loss; to hurt one's pocket,痛める,Ichidan verb; Transitive verb
みのがす,to miss; to overlook; to fail to notice; to let pass (a matter); to overlook (e.g. a wrongdoing); to turn a blind eye to; to pass up (e.g. an opportunity),見逃す,Godan verb with su ending; Transitive verb
あいだがら,"relationship; relation; terms (good, friendly, etc.)",間柄,Noun
こめる,"to load (a gun, etc.); to charge; to put into (e.g. emotion, effort); to include (e.g. tax in a sales price); to hang over; to shroud; to enshroud",込める,Ichidan verb; Transitive verb; intransitive verb
さしだす,to present; to submit; to tender; to hold out,差し出す,Godan verb with su ending; Transitive verb
めんする,to face on; to look out on to,面する,Suru verb - special class
とりあつかう,"to handle; to operate (a machine, etc.); to use; to deal with (an issue); to manage; to treat (someone); to deal with (someone); to deal in; to carry; to sell",取り扱う,Godan verb with u ending; Transitive verb
むじゃき,innocent; simple-minded,無邪気,Na-adjective; Noun
くろうと,expert; professional; master; connoisseur; woman in the nightlife business; demimondaine; geisha and prostitutes,玄人,Noun
いいかげん,irresponsible; perfunctory; careless; lukewarm; half-baked; halfhearted; vague; reasonable; moderate; considerably; quite; rather; pretty,いい加減,Na-adjective; Adverb
ひ,fault; error; mistake; going poorly; being disadvantageous; being unfavorable; un-; non-; an-,非,Noun; Prefix
きずく,to build; to construct; to erect; to amass (e.g. fortune); to pile up,築く,Godan verb with ku ending; Transitive verb
おくびょう,cowardly; timid; easily frightened,臆病,Na-adjective; Noun
みなり,dress; attire; clothing; getup,身なり,Noun
わび,apology; excuse,詫び,Noun
まかす,to defeat,負かす,Godan verb with su ending; Transitive verb
のみこむ,to gulp down; to swallow deeply; to understand; to take in; to catch on to; to learn; to engulf; to swallow up; to be filled with (people),飲み込む,Godan verb with mu ending; Transitive verb
おせじ,flattery; compliment,お世辞,Noun
やわらげる,to soften; to moderate; to relieve,和らげる,Ichidan verb; Transitive verb
わりこむ,"to cut into (a line, conversation, etc.); to force oneself into (e.g. a crowd); to wedge oneself into; to squeeze oneself into",割り込む,Godan verb with mu ending; Transitive verb
つけくわえる,"to add (one thing to another); to add (a few more words, an explanation, etc.)",付け加える,Ichidan verb; Transitive verb
としごろ,approximate age; apparent age; marriageable age (esp. of a woman); age of maturity; age of adulthood; appropriate age (to ...); old enough (to ...),年頃,Noun; No-adjective; Adverbial noun
はくじょう,confession,白状,Noun; Suru verb
さえぎる,"to interrupt; to obstruct (a view, someone's way, etc.); to block (light, wind, etc.); to intercept",遮る,Godan verb with ru ending; Transitive verb
おんわ,"mild (climate); temperate; clement; pleasant; gentle (nature, personality, etc.); mild; quiet; pleasant; moderate (statement, measure, etc.); mild",温和,Na-adjective; Noun
ののしる,to abuse (verbally); to curse at; to shout abuse at; to speak ill of,罵る,Godan verb with ru ending; Transitive verb
すうはい,worship; adoration; admiration; cult,崇拝,Noun; Suru verb
みはらし,view; prospect; outlook; viewing platform; overlook,見晴らし,Noun
とぼしい,meagre; meager; scarce; limited,乏しい,I-adjective
ふんしつ,loss; going missing,紛失,Noun; Suru verb
こぐ,"to row; to scull; to paddle; to pedal (e.g. bicycle); to swing (on a swing); to operate a hand pump; to push through (deep snow, the jungle, etc.)",漕ぐ,Godan verb with gu ending; Transitive verb
あかす,to pass (the night); to spend; to reveal; to divulge; to disclose; to expose; to prove; to verify,明かす,Godan verb with su ending; Transitive verb
