打合せ,うちあわせ,"business meeting,previous arrangement,appointment"
打ち消す,うちけす,"to deny,to negate,to contradict"
討つ,うつ,"to attack,to avenge"
映す,うつす,"to project,to reflect,to cast (shadow)"
写る,うつる,"to be photographed,to be projected"
映る,うつる,"to be reflected,to harmonize with,to come out (photo)"
有無,うむ,"yes or no,existence,flag indicator (comp),presence or absence marker"
埋める,うめる,"to bury,to fill up,to fill (a seat, a vacant position)"
敬う,うやまう,"to show respect,to honour"
裏返す,うらがえす,"to turn inside out,to turn (something) over"
裏口,うらぐち,"backdoor,rear entrance"
占う,うらなう,"to forecast,to predict"
恨み,うらみ,resentment
恨む,うらむ,"to curse,to feel bitter"
羨ましい,うらやましい,"envious,enviable"
羨む,うらやむ,to envy
売上,うりあげ,"amount sold,proceeds"
売り切れ,うりきれ,sold-out
売り切れる,うりきれる,to be sold out
売行き,うれゆき,sales
運河,うんが,"canal,waterway"
英文,えいぶん,sentence in English
英和,えいわ,English-Japanese (e.g. dictionary)
液体,えきたい,"liquid,fluid"
絵の具,えのぐ,"colors,paints"
偉い,えらい,"great,celebrated,eminent,terrible,awful,famous,remarkable,excellent"
宴会,えんかい,"party,banquet"
園芸,えんげい,"horticulture,gardening"
演劇,えんげき,play (theatrical)
円周,えんしゅう,circumference
遠足,えんそく,"trip,hike,picnic"
延長,えんちょう,"extension,elongation,prolongation,lengthening"
煙突,えんとつ,chimney
追い掛ける,おいかける,"to chase or run after someone,to run down,to pursue"
追い越す,おいこす,"to pass (e.g. car),to outdistance,to outstrip"
応援,おうえん,"aid,assistance,help,reinforcement"
王女,おうじょ,princess
応ずる,おうずる,"to answer,to respond,to meet,to satisfy,to accept"
応接,おうせつ,reception
応対,おうたい,"receiving,dealing with"
往復,おうふく,"(col) round trip,coming and going,return ticket"
欧米,おうべい,"Europe and America,the West"
応用,おうよう,"application,put to practical use"
大通り,おおどおり,main street
大凡,おおよそ,"about,roughly,as a rule,approximately"
お帰り,おかえり,"return,welcome"
拝む,おがむ,"to worship,to beg,to make a supplication"
お代わり,おかわり,"second helping,another cup"
補う,おぎなう,to compensate for
お気の毒に,おきのどくに,my sympathies; that's too bad; my condolences
屋外,おくがい,outdoors
送り仮名,おくりがな,part of word written in kana
怠る,おこたる,"to neglect,to be off guard,to be feeling better"
押える,おさえる,"to stop,to restrain,to seize,to repress,to suppress,to press down"
納める,おさめる,"to obtain,to reap,to pay,to supply,to accept"
治める,おさめる,"(1) to govern,to manage,(2) to subdue"
惜しい,おしい,"regrettable,disappointing,precious"
御辞儀,おじぎ,bow
伯父さん,おじさん,"middle-aged gentleman,uncle"
小父さん,おじさん,"middle-aged gentleman,uncle"
叔父さん,おじさん,"middle-aged gentleman,uncle"
教わる,おそわる,to be taught
落着く,おちつく,"to calm down,to settle down"
御手洗,おてあらい,font of purifying water placed at entrance of shrine
お出掛け,おでかけ,about to start out; just about to leave or go out (honorific)
お手伝いさん,おてつだいさん,maid
落し物,おとしもの,lost property
驚かす,おどろかす,"to surprise,to frighten,to create a stir"
各々,おのおの,"each,every,either,respectively,severally"
伯母さん,おばさん,(hon) aunt
叔母さん,おばさん,"(1) aunt,(2) middle-aged lady"
お参り,おまいり,"worship,shrine visit"
思い掛けない,おもいがけない,"unexpected,casual"
思い込む,おもいこむ,"to be under impression that,to be convinced that"
思いっ切り,おもいっきり,with all one's strength; with all one's heart; to the utmost​
思い付く,おもいつく,"to think of,to hit upon"
重たい,おもたい,"heavy,massive,serious"
親指,おやゆび,thumb
卸す,おろす,"to sell wholesale,grated (vegetables)"
恩恵,おんけい,"grace,favor,blessing,benefit"
温室,おんしつ,greenhouse
温泉,おんせん,"spa,hot spring,onsen"
温帯,おんたい,temperate zone
御中,おんちゅう,"and Company,Messrs."
女の人,おんなのひと,woman
蚊,か,mosquito
貝,かい,"shell,shellfish"
開会,かいかい,opening of a meeting
会館,かいかん,"meeting hall,assembly hall"
改札,かいさつ,examination of tickets
解散,かいさん,"breakup,dissolution"
海水浴,かいすいよく,"sea bathing,seawater bath"
回数,かいすう,"number of times,frequency"
回数券,かいすうけん,book of tickets
改正,かいせい,"revision,amendment,alteration"
快晴,かいせい,good weather
解説,かいせつ,"explanation,commentary"
改造,かいぞう,"(1) remodeling,(2) modding (comp)"
開通,かいつう,"opening,open"
回転,かいてん,"rotation,revolution,turning"
解答,かいとう,"answer,solution"
回答,かいとう,"reply,answer"
外部,がいぶ,"the outside,external"
解放,かいほう,"release,liberation,emancipation"
開放,かいほう,"open,throw open,liberalization"
海洋,かいよう,ocean
概論,がいろん,"intro,outline,general remarks"
帰す,かえす,to send back
却って,かえって,"on the contrary,rather,all the more,instead"
代える,かえる,"to exchange,to interchange,to substitute,to replace"
反る,かえる,"to warp,to be warped,to curve"
家屋,かおく,"house,building"
係わる,かかわる,"to concern oneself in,to have to do with,to affect,to influence,to stick to (opinions)"
書留,かきとめ,"writing down,putting on record,recording,making a note of,registration (of mail)"
書取,かきとり,dictation
垣根,かきね,hedge
掻く,かく,"to scratch,to perspire"
嗅ぐ,かぐ,"to sniff,to smell"
架空,かくう,"aerial,overhead,fiction,fanciful"
各自,かくじ,"individual,each"
拡充,かくじゅう,expansion
学術,がくじゅつ,"science,learning,scholarship"
各地,かくち,"every place,various places"
拡張,かくちょう,"expansion,extension,enlargement,escape (ESC)"
角度,かくど,angle
学年,がくねん,"year in school,grade in school"
学部,がくぶ,"department of a university,undergraduate"
格別,かくべつ,exceptional
確率,かくりつ,probability
学力,がくりょく,"scholarship,knowledge,literary ability"
掛け算,かけざん,multiplication
可決,かけつ,"approval,adoption (e.g. motion, bill),passage"
火口,かこう,"a burner,origin of a fire"
下降,かこう,"downward,descent,fall,drop,subsidence"
重なる,かさなる,"to be piled up,lie on top of one another,overlap each other"
重ねる,かさねる,"to pile up,to put something on another,to heap up,to add,to repeat"
飾り,かざり,decoration
火山,かざん,volcano
貸し出し,かしだし,"lending,loaning"
過失,かしつ,"error,blunder,accident"
果実,かじつ,"fruit,nut,berry."
貸間,かしま,room to let
貸家,かしや,house for rent
個所,かしょ,"passage,place,point,part"
過剰,かじょう,"excess,over-"
課税,かぜい,taxation
下線,かせん,"underline,underscore"
加速,かそく,acceleration
加速度,かそくど,acceleration
固い,かたい,"stubborn,firm (not viscous or easily moved)"
堅い,かたい,"hard (esp. wood),steadfast,honorable,stuffy writing"
片仮名,かたかな,katakana
片付く,かたづく,"to put in order,to dispose of,to solve"
塊,かたまり,"lump,mass,clod,cluster"
固まる,かたまる,"to harden,to solidify,to become firm,to become certain"
片道,かたみち,one-way (trip)
傾く,かたむく,"to incline toward,to slant,to lurch"
片寄る,かたよる,"to be one-sided,to incline,to be partial"
学科,がっか,"study subject,course of study"
学会,がっかい,"scientific society,academic meeting"
楽器,がっき,musical instrument
学級,がっきゅう,grade in school
担ぐ,かつぐ,"to shoulder,to carry on shoulder"
括弧,かっこ,"parenthesis,brackets"
活字,かつじ,printing type
活躍,かつやく,activity
活力,かつりょく,"vitality,energy"
仮定,かてい,"assumption,supposition,hypothesis"
過程,かてい,process
課程,かてい,"course,curriculum"
仮名,かな,"(n) alias,pseudonym,pen name"
仮名遣い,かなづかい,"kana orthography,syllabary spelling"
鐘,かね,"bell,chime"
加熱,かねつ,heating
兼ねる,かねる,"to hold (position),to serve,to be unable"
過半数,かはんすう,majority
被せる,かぶせる,to cover (with something)
釜,かま,"iron pot,kettle"
紙屑,かみくず,wastepaper
神様,かみさま,god
剃刀,かみそり,razor
貨物,かもつ,"cargo,freight"
歌謡,かよう,"song,ballad"
殻,から,"shell,husk,hull,chaff"
空っぽ,からっぽ,"empty,vacant,hollow"
枯れる,かれる,"to wither,to die (plant),to be blasted (plant)"
乾かす,かわかす,"to dry (clothes, etc.),to desiccate"
渇く,かわく,to be thirsty
為替,かわせ,"money order,exchange"
瓦,かわら,roof tile
代る,かわる,"(v5r,vi) to take the place of,to relieve,to be substituted for"
間隔,かんかく,"space,interval,SPC"
換気,かんき,ventilation
感激,かんげき,"deep emotion,impression,inspiration"
関西,かんさい,"Kansai; region consisting of Osaka, Kobe, Kyoto and surrounding prefectures"
鑑賞,かんしょう,appreciation
感ずる,かんずる,"to feel,to sense"
間接,かんせつ,"indirection,indirectness"
乾燥,かんそう,"dry,arid,insipid,dehydrated"
感想,かんそう,"impressions,thoughts"
観測,かんそく,observation
寒帯,かんたい,frigid zone
官庁,かんちょう,"government office,authorities"
勘違い,かんちがい,"misunderstanding,wrong guess"
缶詰,かんづめ,"packing (in cans),canning,canned goods,tin can"
乾電池,かんでんち,"dry cell,battery"
関東,かんとう,"eastern half of Japan, including Tokyo"
観念,かんねん,"(1) idea,notion,conception,(2) sense (e.g. of duty)"
乾杯,かんぱい,toast (drink)
看板,かんばん,"sign,signboard,doorplate,poster"
看病,かんびょう,nursing (a patient)
冠,かんむり,"crown,diadem,first,best"
漢和,かんわ,Chinese Character-Japanese (e.g. dictionary)
気圧,きあつ,atmospheric pressure
器械,きかい,instrument
着替え,きがえ,"changing clothes,change of clothes"
機関車,きかんしゃ,"locomotive,engine"
飢饉,ききん,famine
器具,きぐ,utensil
期限,きげん,"term,period"
記号,きごう,"symbol,code"
刻む,きざむ,"to mince,to carve,to engrave"
儀式,ぎしき,"ceremony,rite,ritual,service"
基準,きじゅん,"standard,basis,criteria,norm"
規準,きじゅん,"standard,basis,criteria,norm"
起床,きしょう,"rising,getting out of bed"
着せる,きせる,to put on clothes
基礎,きそ,"foundation,basis"
気体,きたい,"vapour,gas"
基地,きち,base
基盤,きばん,"foundation,basis"
客席,きゃくせき,guest seating
客間,きゃくま,"parlor,guest room"
休業,きゅうぎょう,"closed (e.g. store),business suspended,shutdown,holiday"
休講,きゅうこう,lecture cancelled
休息,きゅうそく,"rest,relief,relaxation"
給与,きゅうよ,"allowance,grant,supply"
休養,きゅうよう,"rest,break,recreation"
清い,きよい,"clear,pure,noble"
強化,きょうか,"strengthen,intensify,reinforce,solidify"
境界,きょうかい,boundary
行事,ぎょうじ,"event,function"
恐縮,きょうしゅく,"shame,very kind of you,sorry to trouble"
教養,きょうよう,"culture,education,refinement,cultivation"
行列,ぎょうれつ,"(1) line,procession,(2) matrix (math)"
漁業,ぎょぎょう,fishing (industry)
曲線,きょくせん,curve
規律,きりつ,"order,rules,law"
斬る,きる,"(v5r) to behead,to murder"
気を付ける,きをつける,"to be careful,to pay attention,to take care"
金魚,きんぎょ,goldfish
区域,くいき,"limits,boundary,domain,zone,sphere,territory"
偶数,ぐうすう,even number
空想,くうそう,"daydream,fantasy,fancy,vision"
空中,くうちゅう,"sky,air"
釘,くぎ,nail
区切る,くぎる,"to punctuate,to cut off,to mark off,to stop,to put an end to"
櫛,くし,comb
苦情,くじょう,"complaint,troubles,objection"
苦心,くしん,"pain,trouble"
屑,くず,"waste,scrap"
崩す,くずす,"to destroy,to pull down,to make change (money)"
薬指,くすりゆび,ring finger
崩れる,くずれる,"to collapse,to crumble"
砕く,くだく,"to break,to smash"
砕ける,くだける,"to break,to be broken"
下る,くだる,"to get down,to descend"
唇,くちびる,lips
口紅,くちべに,lipstick
句読点,くとうてん,punctuation marks
配る,くばる,"to distribute,to deliver"
工夫,くふう,"labourer,worker"
区分,くぶん,"division,section,classification"
組合せ,くみあわせ,combination
組み立てる,くみたてる,"to assemble,to set up,to construct"
汲む,くむ,"(1) to draw (water),to dip,to scoop,to pump"
酌む,くむ,to serve sake
悔しい,くやしい,"regrettable,mortifying,vexing"
悔やむ,くやむ,to mourn
咥える,くわえる,to hold in one's mouth
郡,ぐん,"country,district"
稽古,けいこ,"practice,training,study"
敬語,けいご,"honorific,term of respect"
蛍光灯,けいこうとう,"fluorescent lamp,person who is slow to react"
形式,けいしき,"form,formality,format,math expression"
継続,けいぞく,continuation
毛糸,けいと,knitting wool
経度,けいど,longitude
系統,けいとう,"system,family line,geological formation"
芸能,げいのう,"public entertainment,accomplishments,attainments"
競馬,けいば,horse racing
警備,けいび,"defense,guard,policing,security"
形容詞,けいようし,true adjective
形容動詞,けいようどうし,"adjectival noun,quasi-adjective"
外科,げか,surgical department
毛皮,けがわ,"fur,skin,pelt"
激増,げきぞう,sudden increase
下車,げしゃ,"alighting,getting off"
下旬,げじゅん,month (last third of)
下水,げすい,"drainage,sewage,ditch,gutter,sewerage"
削る,けずる,"to cut down little by little,to take a percentage"
桁,けた,"column,beam,digit"
下駄,げた,"geta (Japanese footwear),wooden clogs"
血圧,けつあつ,blood pressure
血液,けつえき,blood
月給,げっきゅう,monthly salary
傑作,けっさく,"masterpiece,best work,boner,blunder"
月末,げつまつ,end of the month
気配,けはい,"indication,market trend,worry"
下品,げひん,"vulgarity,meanness,indecency,coarseness"
煙い,けむい,smoky
蹴る,ける,to kick
険しい,けわしい,"inaccessible place,sharp eyes"
見学,けんがく,"inspection,study by observation,field trip"
謙虚,けんきょ,"modesty,humility"
原稿,げんこう,"manuscript,copy"
原産,げんさん,"place of origin,habitat"
原始,げんし,"origin,primeval"
研修,けんしゅう,training
厳重,げんじゅう,"strict,rigour,severe,firm"
謙遜,けんそん,"humble,humility,modesty"
県庁,けんちょう,prefectural office
限度,げんど,"limit,bounds"
現に,げんに,"actually,really"
顕微鏡,けんびきょう,microscope
原理,げんり,"principle,theory,fundamental truth"
原料,げんりょう,raw materials
碁,ご,Go (board game of capturing territory)
恋しい,こいしい,"(1) dear,beloved,darling,(2) yearned for"
請う,こう,"to ask,to request"
工員,こういん,factory worker
強引,ごういん,"overbearing,coercive,pushy,forcible,high-handed"
公害,こうがい,"public nuisance,pollution"
高級,こうきゅう,"high class,high grade"
公共,こうきょう,"public,community,public service,society,communal"
工芸,こうげい,industrial arts
孝行,こうこう,filial piety
交差,こうさ,cross
講師,こうし,lecturer
工事,こうじ,construction work
公式,こうしき,"formula,formality,official"
口実,こうじつ,excuse
こうして,こうして,thus
校舎,こうしゃ,school building
公衆,こうしゅう,the public
香水,こうすい,perfume
公正,こうせい,"justice,fairness,impartiality"
功績,こうせき,"achievements,merit,meritorious service,meritorious deed"
光線,こうせん,"beam,light ray"
高層,こうそう,upper
構造,こうぞう,"structure,construction"
交替,こうたい,"alternation,change,relief,relay,shift"
耕地,こうち,arable land
交通機関,こうつうきかん,transportation facilities
校庭,こうてい,campus
肯定,こうてい,"positive,affirmation"
高度,こうど,"altitude,height,advanced"
高等,こうとう,"high class,high grade"
合同,ごうどう,"combination,incorporation,union,amalgamation"
後輩,こうはい,junior (at work or school)
公表,こうひょう,"official announcement,proclamation"
鉱物,こうぶつ,mineral
公務,こうむ,"official business,public business"
項目,こうもく,item
紅葉,こうよう,(1) (Japanese) maple
合理,ごうり,rational
交流,こうりゅう,"alternating current,intercourse,(cultural) exchange,intermingling"
合流,ごうりゅう,"confluence,union,linking up,merge"
効力,こうりょく,"effect,efficacy,validity,potency"
超える,こえる,"to exceed,to cross over,to cross"
焦がす,こがす,"to burn,to scorch,to singe,to char"
国王,こくおう,king
国籍,こくせき,nationality
国立,こくりつ,national
焦げる,こげる,"to burn,to be burned"
凍える,こごえる,"to freeze,to be chilled,to be frozen"
心当たり,こころあたり,"having some knowledge of,happening to know"
心得る,こころえる,"to be informed,to have thorough knowledge"
腰掛け,こしかけ,"seat,bench"
腰掛ける,こしかける,to sit (down)
五十音,ごじゅうおん,the Japanese syllabary
胡椒,こしょう,pepper
超す,こす,"to cross,to pass,to tide over"
擦る,こする,"to rub,to chafe,to file,to frost (glass),to strike (match)"
個体,こたい,an individual
御馳走,ごちそう,"feast,treating (someone)"
小遣い,こづかい,"personal expenses,pocket money,spending money,incidental expenses,allowance"
古典,こてん,"old book,classics,classic"
琴,こと,Koto (Japanese harp)
言付ける,ことづける,"to send word,to send a message"
言葉遣い,ことばづかい,"speech,expression,wording"
御無沙汰,ごぶさた,not writing or contacting for a while
塵芥,ごみ,"trash,rubbish"
御免,ごめん,"your pardon,declining (something),dismissal,permission"
小指,こゆび,little finger
娯楽,ごらく,"pleasure,amusement"
御覧,ごらん,"(hon) look,inspection,try"
転がす,ころがす,to roll
転がる,ころがる,"to roll,to tumble"
紺,こん,"navy blue,deep blue"
混合,こんごう,"mixing,mixture"
献立,こんだて,"menu,program,schedule"
在学,ざいがく,(enrolled) in school
再三,さいさん,"again and again,repeatedly"
祭日,さいじつ,"national holiday,festival day"
催促,さいそく,"request,demand,claim,urge (action),press for"
採点,さいてん,"marking,grading,looking over"
災難,さいなん,"calamity,misfortune"
裁縫,さいほう,sewing
材木,ざいもく,"lumber,timber"
逆さ,さかさ,"reverse,inversion,upside down"
逆様,さかさま,"inversion,upside down"
捜す,さがす,"to search,to seek,to look for"
遡る,さかのぼる,"to go back,to go upstream,to make retroactive"
酒場,さかば,"bar,bar-room"
先程,さきほど,some time ago
裂く,さく,"to tear,to split"
索引,さくいん,"index,indices"
作者,さくしゃ,"author,authoress"
削除,さくじょ,"elimination,cancellation,deletion,erasure"
作成,さくせい,"frame,draw up,make,producing"
作製,さくせい,manufacture
探る,さぐる,"to search,to look for,to sound out"
囁く,ささやく,"to whisper,to murmur"
刺さる,ささる,"to stick,to be stuck"
匙,さじ,spoon
座敷,ざしき,tatami room
差し支え,さしつかえ,"hindrance,impediment"
差し引き,さしひき,"deduction,subtraction,balance,ebb and flow,rise and fall"
刺身,さしみ,sliced raw fish
刺す,さす,"to pierce,to stab,to prick,to thrust"
挿す,さす,"to insert,to put in,to graft,to wear in belt"
注す,さす,"to pour (drink),to serve (drinks)"
射す,さす,"to shine,to strike"
流石,さすが,"clever,adept,good,expectations,as one would expect"
撮影,さつえい,photographing
雑音,ざつおん,"noise (jarring, grating)"
早速,さっそく,"at once,immediately,without delay,promptly"
錆,さび,rust (colour)
錆びる,さびる,"to rust,to become rusty"
座布団,ざぶとん,cushion (Japanese)
冷ます,さます,"to cool,to dampen,to let cool"
妨げる,さまたげる,"to disturb,to prevent"
冷める,さめる,"to become cool,to wear off,to abate,to subside"
再来月,さらいげつ,month after next
再来週,さらいしゅう,week after next
再来年,さらいねん,year after next
騒がしい,さわがしい,noisy
三角,さんかく,"triangle,triangular"
算数,さんすう,arithmetic
酸性,さんせい,acidity
産地,さんち,producing area
山林,さんりん,"mountain forest,mountains and forest"
仕上がる,しあがる,to be finished
寺院,じいん,temple
シーンと,しいんと,"silent (as the grave),(deathly) quiet"
自衛,じえい,self-defense
塩辛い,しおからい,salty (taste)
司会,しかい,chairmanship
四角,しかく,square
四角い,しかくい,square
時間割,じかんわり,"timetable,schedule"
四季,しき,four seasons
敷地,しきち,site
至急,しきゅう,"urgent,pressing"
敷く,しく,"to spread out,to lay out"
茂る,しげる,"to grow thick,to luxuriate,to be luxurious"
持参,じさん,"bringing,taking,carrying"
磁石,じしゃく,magnet
四捨五入,ししゃごにゅう,rounding up (fractions)
始終,しじゅう,"continuously,from beginning to end"
自習,じしゅう,self-study
静まる,しずまる,"to quieten down,to calm down,to subside"
姿勢,しせい,"attitude,posture"
自然科学,しぜんかがく,natural science
時速,じそく,speed (per hour)
子孫,しそん,"descendants,posterity,offspring"
死体,したい,corpse
下書き,したがき,"rough copy,draft"
下町,したまち,"Shitamachi,lower parts of town"
自治,じち,"self-government,autonomy"
実感,じっかん,"feelings (actual, true)"
湿気,しっけ,"moisture,humidity,dampness"
湿気,しっき,"moisture,humidity,dampness"
実習,じっしゅう,"practice,training"
実績,じっせき,"achievements,actual results"
湿度,しつど,level of humidity
執筆,しっぴつ,writing
実物,じつぶつ,"real thing,original"
実用,じつよう,"practical use,utility"
実力,じつりょく,"merit,efficiency,arms,force"
実例,じつれい,"example,illustration"
失恋,しつれん,"disappointed love,broken heart,unrequited love,be lovelorn"
指定,してい,"designation,specification,assignment,pointing at"
私鉄,してつ,private railway
児童,じどう,"children,juvenile"
縛る,しばる,"to tie,to bind"
地盤,じばん,(the) ground
紙幣,しへい,"paper money,notes,bills"
絞る,しぼる,"to press,to wring,to squeeze"
縞,しま,stripe
地味,じみ,"plain,simple"
氏名,しめい,"full name,identity"
締切,しめきり,"closing,cut-off,end,deadline,Closed,No Entrance"
締め切る,しめきる,to shut up
湿る,しめる,"to be wet,to become wet,to be damp"
社会科学,しゃかいかがく,social science
蛇口,じゃぐち,"faucet,tap"
弱点,じゃくてん,"weak point,weakness"
車庫,しゃこ,"garage,car shed"
車掌,しゃしょう,(train) conductor
写生,しゃせい,"sketching,drawing from nature"
社説,しゃせつ,"editorial,leading article"
車輪,しゃりん,(car) wheel
洒落,しゃれ,"joke,pun,witticism"
集会,しゅうかい,"meeting,assembly"
住居,じゅうきょ,"dwelling,house,residence,address"
集金,しゅうきん,money collection
集合,しゅうごう,"gathering,assembly,meeting,set (math)"
習字,しゅうじ,penmanship
修繕,しゅうぜん,"repair,mending"
重体,じゅうたい,"seriously ill,serious condition,critical state"
絨毯,じゅうたん,carpet
終点,しゅうてん,"terminus,last stop (e.g train)"
重点,じゅうてん,"important point,lay stress on,colon,emphasis"
就任,しゅうにん,"inauguration,assumption of office"
周辺,しゅうへん,"circumference,outskirts,environs,(computer) peripheral"
重役,じゅうやく,"director,high executive"
終了,しゅうりょう,"end,close,termination"
重量,じゅうりょう,"(1) weight,(2) heavyweight boxer"
重力,じゅうりょく,gravity
熟語,じゅくご,"idiom,idiomatic phrase,kanji compound"
祝日,しゅくじつ,national holiday
縮小,しゅくしょう,"reduction,curtailment"
受験,じゅけん,taking an examination
主語,しゅご,(gram) subject
出勤,しゅっきん,"going to work,at work"
述語,じゅつご,predicate
出張,しゅっちょう,"official tour,business trip"
寿命,じゅみょう,life span
主役,しゅやく,"leading part,leading actor (actress)"
受話器,じゅわき,(telephone) receiver
循環,じゅんかん,"circulation,rotation,cycle"
巡査,じゅんさ,"police,policeman"
順々,じゅんじゅん,"in order,in turn"
順序,じゅんじょ,"order,sequence,procedure"
純情,じゅんじょう,"pure heart,naivete,self-sacrificing devotion"
純粋,じゅんすい,"pure,true,genuine,unmixed"
消化,しょうか,digestion
小学生,しょうがくせい,grade school student
将棋,しょうぎ,Japanese chess
蒸気,じょうき,"steam,vapour"
定規,じょうぎ,(measuring) ruler
上級,じょうきゅう,"advanced level,high grade,senior"
商業,しょうぎょう,"commerce,trade,business"
消極的,しょうきょくてき,passive
賞金,しょうきん,"prize,monetary award"
上下,じょうげ,"high and low,up and down,unloading and loading,praising and blaming"
障子,しょうじ,paper sliding door
商社,しょうしゃ,"trading company,firm"
乗車,じょうしゃ,"taking a train,entraining"
上旬,じょうじゅん,first 10 days of month
生ずる,しょうずる,"to cause,to arise,to be generated"
小数,しょうすう,"fraction (part of),decimal"
商店,しょうてん,"shop,business firm"
焦点,しょうてん,"focus,point"
消毒,しょうどく,"disinfection,sterilization"
勝敗,しょうはい,"victory or defeat,issue (of battle)"
蒸発,じょうはつ,"evaporation,unexplained disappearance"
賞品,しょうひん,"prize,trophy"
勝負,しょうぶ,"victory or defeat,match,contest,game,bout"
小便,しょうべん,"(col) urine,piss"
消防署,しょうぼうしょ,fire station
正味,しょうみ,net (weight)
正面,しょうめん,"the front,honesty"
消耗,しょうもう,"exhaustion,consumption"
醤油,しょうゆ,soy sauce
省略,しょうりゃく,"omission,abbreviation,abridgment"
初級,しょきゅう,elementary level
助教授,じょきょうじゅ,assistant professor
食塩,しょくえん,table salt
職人,しょくにん,"worker,mechanic,artisan,craftsman"
初旬,しょじゅん,first 10 days of the month
書籍,しょせき,"book,publication"
食器,しょっき,tableware
書店,しょてん,bookshop
書道,しょどう,calligraphy
白髪,しらが,"white or grey hair,trendy hair bleaching"
知合い,しりあい,acquaintance
私立,しりつ,private (establishment)
資料,しりょう,"materials,data"
汁,しる,"juice,sap,soup,broth"
素人,しろうと,"amateur,novice"
芯,しん,"core,heart,wick,marrow"
新幹線,しんかんせん,"bullet train (very high speed),shinkansen"
真空,しんくう,"vacuum,hollow,empty"
信ずる,しんずる,"to believe,to believe in,to place trust in"
心身,しんしん,mind and body
申請,しんせい,"application,request,petition"
人造,じんぞう,"man-made,synthetic,artificial"
寝台,しんだい,"bed,couch"
診断,しんだん,diagnosis
侵入,しんにゅう,"penetration,invasion,raid,aggression,trespass"
人文科学,じんぶんかがく,"social sciences,humanities"
人命,じんめい,(human) life
深夜,しんや,late at night
森林,しんりん,"forest,woods"
親類,しんるい,"relation,kin"
針路,しんろ,"course,direction,compass bearing"
神話,しんわ,"myth,legend"
酢,す,vinegar
水産,すいさん,"marine products,fisheries"
